ID_Tramite,Tipo_Tramite,Facultad,Semestre,Dia_Semana,Hora_Solicitud,Numero_Solicitudes,Personal_Disponible,Tiempo_Promedio_Atencion,Modalidad,Sistema_Caido,Carga_Por_Personal,Hora_Pico,Indice_Demanda,Riesgo_Congestion,Congestion,Tiempo_por_Solicitud,Nivel_Congestion
646,Pago,Ingeniería,2025-II,Miércoles,11,0.9727272727272726,0.5,0.45000000000000007,Presencial,0,0.3135593220338983,1,0.19320394674928876,Alto,1,0.12,Alta
647,Matrícula,Educación,2025-I,Miércoles,8,0.9727272727272726,0.875,1.0,Presencial,0,0.20338983050847456,1,0.23084719014905275,Alto,1,0.214,Alta
648,Certificado,Educación,2025-II,Viernes,12,0.6272727272727272,0.625,0.65,Virtual,0,0.17440677966101692,0,0.14263169705875964,Medio,1,0.228,Alta
649,Certificado,Medicina,2025-I,Miércoles,9,0.8454545454545453,0.25,0.10000000000000003,Presencial,0,0.4194915254237288,1,0.1260614308775943,Medio,1,0.068,Alta
650,Certificado,Derecho,2025-I,Lunes,15,0.9636363636363635,1.0,0.45000000000000007,Presencial,0,0.1796610169491525,1,0.11313966367209839,Medio,1,0.121,Alta
651,Matrícula,Arquitectura,2025-II,Lunes,12,0.609090909090909,0.875,0.2,Presencial,1,0.128135593220339,0,0.05131787547325519,Bajo,1,0.117,Alta
652,Pago,Ingeniería,2025-II,Viernes,16,0.6363636363636364,0.875,0.5,Presencial,0,0.13372881355932204,1,0.09209564279457648,Bajo,1,0.188,Alta
653,Certificado,Derecho,2025-II,Jueves,16,0.10909090909090907,0.375,0.45000000000000007,Presencial,1,0.057627118644067804,1,0.0401696841587097,Bajo,1,0.636,Alta
654,Retiro,Educación,2025-II,Miércoles,10,0.1909090909090909,0.375,0.55,Presencial,0,0.088135593220339,1,0.06738864477084675,Bajo,0,0.516,Baja
655,Constancia,Administración,2025-I,Lunes,7,0.1909090909090909,0.625,0.65,Virtual,0,0.05813559322033898,0,0.05327966758120443,Bajo,0,0.581,Baja
656,Pago,Medicina,2025-I,Martes,15,0.10909090909090907,0.875,0.6000000000000001,Presencial,0,0.02440677966101695,1,0.025662557279262192,Bajo,0,0.773,Baja
657,Certificado,Educación,2025-I,Viernes,7,0.5272727272727272,0.5,0.3500000000000001,Presencial,0,0.17508474576271185,0,0.09402847856144897,Bajo,0,0.176,Baja
658,Matrícula,Arquitectura,2025-II,Miércoles,17,0.7181818181818181,0.5,0.0,Presencial,0,0.23440677966101692,0,0.04926921434207573,Bajo,1,0.056,Alta
659,Matrícula,Administración,2025-II,Martes,12,0.709090909090909,0.75,0.4,Presencial,0,0.1694915254237288,0,0.09909583824987873,Bajo,1,0.148,Alta
660,Matrícula,Educación,2025-II,Martes,12,0.03636363636363635,0.0,0.4,Presencial,0,0.1016949152542373,0,0.06145259485011473,Bajo,1,0.929,Alta
661,Certificado,Medicina,2025-I,Martes,11,0.5818181818181818,0.0,0.15000000000000002,Presencial,0,0.6101694915254238,1,0.20985384286841516,Alto,1,0.108,Alta
662,Pago,Administración,2025-II,Lunes,14,0.7999999999999999,0.125,0.65,Presencial,1,0.5367796610169492,1,0.4212351327286284,Alto,1,0.184,Alta
663,Constancia,Educación,2025-I,Lunes,14,0.4181818181818181,0.5,0.0,Presencial,0,0.1411864406779661,1,0.029361729851815923,Bajo,0,0.089,Baja
664,Homologación,Arquitectura,2025-II,Miércoles,13,0.7909090909090908,0.0,0.10000000000000003,Virtual,0,0.8050847457627119,0,0.24134386378937156,Alto,1,0.072,Alta
665,Homologación,Arquitectura,2025-I,Miércoles,8,0.8545454545454545,1.0,0.9500000000000002,Presencial,0,0.15932203389830507,1,0.17626448721939494,Medio,1,0.231,Alta
666,Certificado,Ingeniería,2025-II,Jueves,9,0.7909090909090908,0.25,0.75,Presencial,0,0.3940677966101695,1,0.3466725544560189,Alto,1,0.206,Alta
667,Matrícula,Medicina,2025-I,Viernes,12,0.07272727272727272,0.625,0.65,Presencial,0,0.026610169491525424,0,0.029086644611586877,Bajo,0,1.0,Baja
668,Homologación,Educación,2025-II,Miércoles,8,0.9454545454545454,0.75,0.2,Presencial,0,0.22457627118644066,1,0.0884181874778303,Bajo,1,0.079,Alta
669,Matrícula,Medicina,2025-II,Viernes,10,0.4999999999999999,0.0,0.3500000000000001,Presencial,0,0.5338983050847458,1,0.27790124439875774,Alto,1,0.185,Alta
670,Retiro,Medicina,2025-I,Viernes,18,0.6454545454545454,0.375,0.3500000000000001,Presencial,0,0.2576271186440678,0,0.13630473653349162,Medio,1,0.148,Alta
671,Matrícula,Medicina,2025-II,Martes,14,0.9181818181818181,0.625,0.65,Presencial,0,0.251864406779661,1,0.2022021297388862,Alto,1,0.162,Alta
672,Matrícula,Administración,2025-II,Miércoles,8,0.3090909090909091,0.0,0.25,Presencial,0,0.3559322033898305,1,0.1548367948226062,Medio,1,0.227,Alta
673,Certificado,Medicina,2025-II,Jueves,10,0.7272727272727272,0.75,0.15000000000000002,Presencial,0,0.17372881355932202,1,0.060728686323196196,Bajo,1,0.089,Alta
674,Certificado,Administración,2025-I,Lunes,15,0.7181818181818181,0.0,0.9500000000000002,Presencial,0,0.7372881355932204,1,0.7687112256495269,Alto,1,0.27,Alta
675,Matrícula,Arquitectura,2025-II,Lunes,18,0.19999999999999998,0.375,0.9500000000000002,Presencial,0,0.09152542372881357,0,0.10676926863521524,Medio,0,0.75,Baja
676,Pago,Educación,2025-I,Lunes,11,0.9181818181818181,0.0,1.0,Presencial,0,0.9237288135593221,1,1.0,Alto,1,0.225,Alta
677,Pago,Ingeniería,2025-I,Martes,14,0.3181818181818181,0.25,0.8,Presencial,0,0.17372881355932202,1,0.16660030838503248,Medio,0,0.467,Baja
678,Constancia,Derecho,2025-I,Miércoles,11,0.6,1.0,0.55,Presencial,0,0.11186440677966102,1,0.08360419577382201,Bajo,1,0.211,Alta
679,Homologación,Derecho,2025-I,Miércoles,7,0.5363636363636363,0.75,0.5,Presencial,0,0.12915254237288132,0,0.08923620411324824,Bajo,0,0.217,Baja
680,Homologación,Arquitectura,2025-I,Jueves,9,0.6181818181818182,0.125,0.15000000000000002,Presencial,0,0.423728813559322,1,0.14614989249958377,Medio,1,0.103,Alta
681,Matrícula,Educación,2025-II,Martes,17,0.9909090909090909,0.75,0.65,Presencial,0,0.2352542372881356,0,0.18940342698296644,Alto,1,0.151,Alta
682,Retiro,Educación,2025-II,Martes,13,0.4818181818181818,0.25,0.15000000000000002,Presencial,0,0.25,0,0.08678939329226358,Bajo,0,0.127,Baja
683,Constancia,Medicina,2025-II,Lunes,7,0.4818181818181818,0.625,0.8500000000000001,Presencial,0,0.13559322033898305,0,0.13891080723039836,Medio,0,0.349,Baja
684,Retiro,Administración,2025-II,Jueves,16,0.4818181818181818,0.875,0.8,Presencial,0,0.1016949152542373,1,0.10199147235755289,Bajo,0,0.333,Baja
685,Pago,Medicina,2025-II,Lunes,12,0.29999999999999993,0.375,0.3500000000000001,Presencial,0,0.1288135593220339,0,0.0702842788785209,Bajo,0,0.279,Baja
686,Matrícula,Ingeniería,2025-II,Lunes,10,0.40909090909090906,0.125,0.55,Virtual,0,0.293728813559322,1,0.20792100710154263,Alto,1,0.291,Alta
687,Pago,Educación,2025-II,Viernes,13,0.00909090909090908,0.625,0.4,Virtual,0,0.009661016949152543,0,0.01036637010547347,Bajo,0,1.182,Baja
688,Matrícula,Ingeniería,2025-II,Jueves,13,0.4181818181818181,1.0,0.25,Presencial,0,0.07796610169491525,0,0.03611579640796588,Bajo,0,0.179,Baja
689,Constancia,Administración,2025-I,Martes,13,0.709090909090909,1.0,0.4,Presencial,0,0.13220338983050847,0,0.07839205438000854,Bajo,1,0.148,Alta
690,Retiro,Administración,2025-II,Jueves,11,0.2545454545454545,0.375,0.3500000000000001,Presencial,0,0.11186440677966102,1,0.06159737655549845,Bajo,0,0.316,Baja
691,Certificado,Educación,2025-I,Martes,16,0.15454545454545454,0.125,0.55,Presencial,0,0.13559322033898305,1,0.09981974677679728,Bajo,1,0.593,Alta
692,Constancia,Educación,2025-II,Miércoles,12,0.8818181818181817,0.75,1.0,Presencial,0,0.20983050847457627,0,0.23763745213154866,Alto,1,0.234,Alta
693,Homologación,Educación,2025-II,Lunes,9,0.3090909090909091,0.625,0.9500000000000002,Presencial,0,0.08966101694915254,1,0.10478575927145846,Medio,0,0.545,Baja
694,Constancia,Educación,2025-I,Miércoles,13,0.609090909090909,1.0,0.2,Presencial,0,0.1135593220338983,0,0.04574377981598245,Bajo,1,0.117,Alta
695,Retiro,Administración,2025-II,Miércoles,15,0.9727272727272726,0.625,0.8,Virtual,0,0.266271186440678,1,0.24966881184893475,Alto,1,0.179,Alta
696,Certificado,Medicina,2025-I,Miércoles,17,0.1909090909090909,0.5,0.5,Presencial,0,0.07067796610169491,0,0.051679829736714464,Bajo,0,0.484,Baja
697,Certificado,Medicina,2025-II,Jueves,7,0.4,0.625,0.25,Presencial,0,0.11372881355932203,0,0.05141922266702379,Bajo,0,0.185,Baja
698,Matrícula,Arquitectura,2025-I,Jueves,11,0.1727272727272727,0.125,0.55,Presencial,0,0.14694915254237287,1,0.10754385075901807,Medio,1,0.552,Alta
699,Certificado,Ingeniería,2025-II,Martes,8,0.8727272727272727,0.875,0.75,Virtual,0,0.18271186440677964,1,0.16610081150145867,Medio,1,0.189,Alta
700,Matrícula,Ingeniería,2025-II,Lunes,16,0.06363636363636363,0.875,0.25,Virtual,0,0.015084745762711866,1,0.009251550974018922,Bajo,0,0.588,Baja
701,Constancia,Arquitectura,2025-II,Viernes,12,0.8727272727272727,0.875,0.8500000000000001,Presencial,0,0.18271186440677964,0,0.18314885731039027,Alto,1,0.208,Alta
702,Constancia,Educación,2025-II,Miércoles,15,0.13636363636363635,0.75,1.0,Presencial,0,0.03593220338983051,1,0.05212865302340396,Bajo,0,1.0,Baja
703,Homologación,Medicina,2025-I,Miércoles,11,0.42727272727272725,0.125,0.2,Presencial,0,0.30508474576271183,1,0.11936527700359781,Medio,1,0.158,Alta
704,Pago,Educación,2025-I,Martes,8,0.4363636363636363,0.75,0.30000000000000004,Virtual,0,0.10593220338983052,1,0.053308623922281174,Bajo,0,0.19,Baja
705,Matrícula,Ingeniería,2025-II,Martes,11,0.4,0.0,1.0,Virtual,0,0.4406779661016949,1,0.48421517457054125,Alto,1,0.463,Alta
706,Matrícula,Arquitectura,2025-II,Miércoles,11,0.8727272727272727,0.875,0.45000000000000007,Presencial,0,0.18271186440677964,1,0.11494219590412554,Medio,1,0.132,Alta
707,Homologación,Derecho,2025-II,Lunes,9,0.8545454545454545,0.25,0.15000000000000002,Virtual,0,0.423728813559322,1,0.14614989249958377,Medio,1,0.077,Alta
708,Matrícula,Ingeniería,2025-I,Viernes,7,0.9818181818181818,0.5,0.3500000000000001,Presencial,0,0.3164406779661017,0,0.16641933125330283,Medio,1,0.102,Alta
709,Matrícula,Arquitectura,2025-II,Martes,18,0.1636363636363636,0.375,0.65,Presencial,0,0.07796610169491525,0,0.06854689841391641,Bajo,0,0.643,Baja
710,Matrícula,Administración,2025-II,Lunes,18,0.19999999999999998,1.0,0.6000000000000001,Virtual,0,0.03728813559322035,0,0.034957542764896224,Bajo,0,0.531,Baja
711,Matrícula,Medicina,2025-I,Miércoles,13,0.9909090909090909,0.25,0.55,Presencial,0,0.4872881355932203,0,0.3401573777137521,Alto,1,0.134,Alta
712,Pago,Educación,2025-II,Jueves,13,0.38181818181818183,0.25,0.9500000000000002,Presencial,0,0.20338983050847456,0,0.22143637929911175,Alto,1,0.462,Alta
713,Matrícula,Educación,2025-II,Viernes,18,0.44545454545454544,0.625,0.9500000000000002,Presencial,0,0.1259322033898305,0,0.1420163748108789,Medio,0,0.407,Baja
714,Constancia,Administración,2025-I,Martes,7,0.9545454545454545,0.25,0.15000000000000002,Presencial,0,0.4703389830508474,0,0.1620758800917916,Medio,1,0.07,Alta
715,Constancia,Educación,2025-I,Viernes,7,0.7636363636363636,0.0,0.10000000000000003,Presencial,0,0.7796610169491526,0,0.2337428242567269,Alto,1,0.074,Alta
716,Matrícula,Derecho,2025-II,Lunes,12,0.06363636363636363,0.375,0.0,Presencial,0,0.04067796610169491,0,0.007883363858142884,Bajo,0,0.294,Baja
717,Pago,Medicina,2025-II,Martes,15,0.9727272727272726,0.25,0.7000000000000001,Presencial,0,0.4788135593220339,1,0.39788908273550555,Alto,1,0.162,Alta
718,Homologación,Administración,2025-I,Jueves,8,0.6545454545454544,1.0,0.25,Presencial,1,0.12203389830508472,1,0.054937418107847885,Bajo,1,0.122,Alta
719,Matrícula,Educación,2025-II,Martes,16,0.28181818181818175,0.25,0.050000000000000044,Presencial,0,0.15677966101694915,1,0.04009729330601785,Bajo,0,0.146,Baja
720,Matrícula,Ingeniería,2025-I,Miércoles,16,0.2727272727272727,0.25,0.65,Virtual,0,0.15254237288135591,1,0.12588045374586468,Medio,0,0.45,Baja
721,Constancia,Derecho,2025-I,Martes,8,0.21818181818181817,0.0,0.10000000000000003,Presencial,0,0.2711864406779661,1,0.08172203360383382,Bajo,1,0.206,Alta
722,Constancia,Ingeniería,2025-II,Miércoles,14,0.19999999999999998,0.625,0.7000000000000001,Presencial,1,0.06050847457627119,1,0.058455613548671986,Bajo,1,0.594,Alta
723,Homologación,Educación,2025-I,Viernes,16,0.03636363636363635,1.0,0.8,Presencial,0,0.00677966101694915,1,0.016859829591932763,Bajo,0,1.5,Baja
724,Homologación,Medicina,2025-II,Jueves,7,0.709090909090909,0.5,0.7000000000000001,Presencial,0,0.23169491525423727,0,0.19730850809691688,Alto,1,0.216,Alta
725,Homologación,Arquitectura,2025-I,Miércoles,16,0.018181818181818174,0.75,0.9500000000000002,Presencial,0,0.008474576271186442,1,0.02163762586959512,Bajo,0,2.0,Baja
726,Pago,Ingeniería,2025-I,Lunes,14,0.1636363636363636,0.0,0.8,Virtual,0,0.22033898305084745,1,0.20840602581457807,Alto,1,0.75,Alta
727,Certificado,Educación,2025-II,Lunes,10,0.5181818181818181,0.375,0.050000000000000044,Presencial,0,0.21016949152542372,1,0.05377916446477823,Bajo,0,0.09,Baja
728,Homologación,Medicina,2025-I,Lunes,10,0.7272727272727272,0.125,0.7000000000000001,Presencial,0,0.4915254237288135,1,0.4082047792440947,Alto,1,0.211,Alta
729,Pago,Educación,2025-I,Lunes,11,0.2909090909090909,0.125,0.75,Virtual,0,0.22033898305084745,1,0.19827130643771854,Alto,1,0.476,Alta
730,Pago,Arquitectura,2025-II,Viernes,9,0.3545454545454545,1.0,0.55,Virtual,0,0.06610169491525425,1,0.05233134741094115,Bajo,0,0.327,Baja
731,Matrícula,Medicina,2025-I,Jueves,11,0.018181818181818174,0.875,0.55,Presencial,0,0.005593220338983053,1,0.011017887779700156,Bajo,0,1.333,Baja
732,Retiro,Derecho,2025-II,Lunes,11,0.10909090909090907,1.0,0.75,Presencial,0,0.02033898305084746,1,0.027428894084943426,Bajo,0,0.909,Baja
733,Matrícula,Arquitectura,2025-I,Lunes,13,0.054545454545454536,0.25,0.6000000000000001,Presencial,0,0.05084745762711865,0,0.04480269873098835,Bajo,0,1.062,Baja
734,Certificado,Medicina,2025-I,Jueves,11,0.00909090909090908,0.625,0.6000000000000001,Presencial,0,0.009661016949152543,1,0.014912515654521896,Bajo,0,1.545,Baja
735,Matrícula,Derecho,2025-I,Lunes,8,0.49090909090909085,0.125,0.10000000000000003,Virtual,0,0.34457627118644063,1,0.1036781792252731,Bajo,1,0.109,Alta
736,Constancia,Educación,2025-II,Miércoles,14,0.0,0.875,0.2,Presencial,0,0.0018644067796610188,1,0.0028160041697131146,Bajo,0,0.9,Baja
737,Retiro,Medicina,2025-I,Miércoles,9,0.8545454545454545,0.125,0.9000000000000001,Presencial,0,0.570677966101695,1,0.572770904668486,Alto,1,0.221,Alta
738,Pago,Administración,2025-II,Miércoles,13,0.8909090909090909,0.125,0.7000000000000001,Presencial,0,0.5932203389830509,0,0.49073035131280807,Alto,1,0.176,Alta
739,Constancia,Administración,2025-I,Lunes,8,0.06363636363636363,0.5,0.8500000000000001,Virtual,0,0.031016949152542373,1,0.040698137383360235,Bajo,0,1.294,Baja
740,Pago,Derecho,2025-I,Jueves,14,0.4636363636363636,0.625,0.75,Virtual,0,0.1306779661016949,1,0.12174693605715979,Medio,0,0.328,Baja
741,Homologación,Ingeniería,2025-II,Viernes,10,0.9090909090909091,1.0,0.25,Virtual,0,0.1694915254237288,1,0.07520685686156696,Bajo,1,0.091,Alta
742,Pago,Medicina,2025-I,Viernes,16,0.49090909090909085,0.875,0.65,Presencial,0,0.10355932203389831,1,0.08823721034610066,Bajo,0,0.281,Baja
743,Certificado,Derecho,2025-II,Lunes,7,0.8272727272727272,0.0,0.2,Presencial,0,0.8389830508474577,0,0.3245933443850035,Alto,1,0.089,Alta
744,Homologación,Educación,2025-II,Martes,18,0.21818181818181817,0.75,0.8500000000000001,Presencial,0,0.05508474576271187,0,0.06326236616741109,Bajo,0,0.647,Baja
745,Constancia,Administración,2025-I,Lunes,7,0.3545454545454545,0.625,0.9500000000000002,Presencial,0,0.1016949152542373,0,0.1171935514228422,Medio,0,0.49,Baja
746,Constancia,Arquitectura,2025-II,Miércoles,7,0.9454545454545454,0.0,0.45000000000000007,Presencial,0,0.9491525423728814,0,0.5732559233815214,Alto,1,0.123,Alta
747,Certificado,Arquitectura,2025-I,Jueves,18,0.26363636363636367,0.875,0.6000000000000001,Presencial,0,0.05644067796610169,0,0.04890726007861646,Bajo,0,0.436,Baja
748,Pago,Arquitectura,2025-II,Jueves,18,0.1818181818181818,0.375,0.3500000000000001,Presencial,0,0.08474576271186442,0,0.047698332838662504,Bajo,0,0.4,Baja
749,Certificado,Medicina,2025-I,Jueves,10,0.15454545454545454,0.5,0.0,Presencial,0,0.05932203389830509,1,0.011864860756194848,Bajo,0,0.185,Baja
750,Constancia,Educación,2025-I,Martes,8,0.6363636363636364,0.5,0.6000000000000001,Presencial,0,0.2089830508474576,1,0.15966526469715286,Medio,1,0.212,Alta
751,Retiro,Derecho,2025-I,Viernes,7,0.44545454545454544,0.0,0.7000000000000001,Presencial,0,0.4830508474576271,0,0.4013276482383686,Alto,1,0.322,Alta
752,Pago,Medicina,2025-II,Viernes,9,0.1909090909090909,0.75,0.3500000000000001,Presencial,0,0.048813559322033906,1,0.02923866540223977,Bajo,0,0.387,Baja
753,Constancia,Administración,2025-I,Lunes,16,0.7,1.0,0.8,Virtual,0,0.13050847457627116,1,0.12783500676854473,Medio,1,0.241,Alta
754,Matrícula,Derecho,2025-I,Jueves,17,0.9999999999999999,0.25,0.25,Virtual,0,0.4915254237288135,0,0.21274947697608929,Alto,1,0.083,Alta
755,Matrícula,Medicina,2025-II,Lunes,12,0.5818181818181818,0.75,0.7000000000000001,Virtual,0,0.13983050847457626,0,0.12280384250646088,Medio,1,0.257,Alta
756,Certificado,Administración,2025-I,Viernes,18,0.9090909090909091,0.875,0.30000000000000004,Presencial,0,0.19016949152542373,0,0.09289918125945605,Bajo,1,0.1,Alta
757,Pago,Arquitectura,2025-I,Viernes,10,0.4,0.875,0.45000000000000007,Presencial,0,0.08474576271186442,1,0.05638523516168496,Bajo,0,0.259,Baja
758,Constancia,Medicina,2025-I,Martes,13,0.3909090909090909,0.0,0.5,Virtual,0,0.4322033898305085,0,0.2833305583506468,Alto,1,0.283,Alta
759,Matrícula,Medicina,2025-I,Viernes,18,0.26363636363636367,0.875,0.0,Virtual,0,0.05644067796610169,0,0.011264016678852462,Bajo,0,0.128,Baja
760,Homologación,Medicina,2025-I,Martes,17,0.4363636363636363,0.625,0.9000000000000001,Virtual,0,0.12355932203389829,0,0.13353216687539363,Medio,0,0.397,Baja
761,Retiro,Educación,2025-I,Jueves,16,0.5272727272727272,0.875,1.0,Virtual,0,0.11118644067796611,1,0.13231600055017048,Medio,0,0.368,Baja
762,Matrícula,Arquitectura,2025-II,Viernes,18,0.809090909090909,0.375,0.30000000000000004,Virtual,0,0.3186440677966102,0,0.15324419606338543,Medio,1,0.111,Alta
763,Pago,Derecho,2025-II,Jueves,15,0.38181818181818183,0.125,0.75,Presencial,0,0.2767796610169491,1,0.24653428792737753,Alto,1,0.385,Alta
764,Certificado,Administración,2025-I,Miércoles,15,0.13636363636363635,0.25,0.0,Presencial,0,0.08898305084745763,1,0.01819906036673206,Bajo,0,0.2,Baja
765,Constancia,Educación,2025-I,Viernes,16,0.7545454545454545,0.375,0.2,Virtual,0,0.2983050847457627,1,0.11675920630669108,Medio,1,0.097,Alta
766,Certificado,Administración,2025-I,Lunes,8,0.809090909090909,0.75,1.0,Virtual,0,0.1928813559322034,1,0.2195397389585852,Alto,1,0.253,Alta
767,Homologación,Ingeniería,2025-I,Jueves,13,0.4,0.125,0.8,Presencial,0,0.288135593220339,0,0.2692143420757353,Alto,1,0.389,Alta
768,Constancia,Educación,2025-I,Jueves,18,0.49090909090909085,0.75,0.9500000000000002,Virtual,0,0.11864406779661017,0,0.13456735606888715,Medio,0,0.375,Baja
769,Pago,Derecho,2025-II,Martes,15,0.38181818181818183,0.875,0.75,Presencial,1,0.08101694915254239,1,0.07923178827123405,Bajo,1,0.385,Alta
770,Constancia,Arquitectura,2025-I,Martes,9,0.9363636363636362,0.875,1.0,Presencial,0,0.1959322033898305,1,0.22280456641498778,Alto,1,0.221,Alta
771,Pago,Administración,2025-II,Viernes,11,0.2727272727272727,0.75,0.8500000000000001,Virtual,0,0.06779661016949153,1,0.07520685686156696,Bajo,0,0.55,Baja
772,Constancia,Medicina,2025-II,Jueves,16,0.36363636363636365,0.0,0.9000000000000001,Presencial,0,0.4067796610169491,1,0.4118243218786874,Alto,1,0.46,Alta
773,Retiro,Arquitectura,2025-I,Miércoles,9,0.9636363636363635,0.875,0.7000000000000001,Virtual,0,0.20152542372881355,1,0.17285487805760863,Medio,1,0.164,Alta
774,Pago,Administración,2025-I,Lunes,16,0.9363636363636362,0.5,0.8,Presencial,0,0.30220338983050843,1,0.28188274129680974,Alto,1,0.186,Alta
775,Pago,Arquitectura,2025-II,Lunes,9,0.23636363636363636,0.75,0.8,Presencial,0,0.05932203389830509,1,0.06398627469432962,Bajo,0,0.583,Baja
776,Homologación,Educación,2025-II,Viernes,9,0.28181818181818175,0.25,1.0,Presencial,0,0.15677966101694915,1,0.18107847892340323,Alto,1,0.61,Alta
777,Constancia,Ingeniería,2025-I,Viernes,16,0.3090909090909091,0.0,0.2,Presencial,0,0.3559322033898305,1,0.13891080723039836,Medio,1,0.205,Alta
778,Matrícula,Derecho,2025-I,Jueves,7,0.5272727272727272,0.125,0.0,Virtual,0,0.3672881355932204,0,0.0776174722562057,Bajo,1,0.074,Alta
779,Matrícula,Medicina,2025-II,Viernes,16,0.3727272727272727,0.5,0.55,Presencial,0,0.1271186440677966,1,0.09402847856144897,Bajo,0,0.314,Baja
780,Constancia,Derecho,2025-II,Miércoles,8,0.36363636363636365,0.0,0.4,Presencial,0,0.4067796610169491,1,0.23084719014905275,Alto,1,0.26,Alta
781,Matrícula,Ingeniería,2025-II,Viernes,12,0.6909090909090908,0.25,0.8,Presencial,0,0.34745762711864403,0,0.3224216188042479,Alto,1,0.244,Alta
782,Certificado,Arquitectura,2025-I,Martes,13,0.3363636363636363,0.375,0.6000000000000001,Presencial,0,0.1423728813559322,0,0.1112575015021102,Medio,0,0.362,Baja
783,Constancia,Derecho,2025-II,Viernes,11,0.509090909090909,1.0,0.25,Presencial,0,0.09491525423728814,1,0.04335488167715127,Bajo,0,0.152,Baja
784,Certificado,Derecho,2025-I,Martes,7,0.24545454545454545,1.0,0.9500000000000002,Virtual,0,0.04576271186440678,0,0.059859996090893944,Bajo,0,0.649,Baja
785,Retiro,Ingeniería,2025-I,Viernes,18,0.12727272727272726,1.0,0.5,Presencial,0,0.02372881355932203,0,0.02163762586959512,Bajo,0,0.625,Baja
786,Homologación,Educación,2025-I,Lunes,11,0.8272727272727272,0.75,0.9500000000000002,Presencial,0,0.19694915254237286,1,0.2149212025568449,Alto,1,0.238,Alta
787,Matrícula,Medicina,2025-II,Lunes,11,0.09999999999999998,0.75,0.5,Virtual,0,0.02745762711864407,1,0.024084436690579778,Bajo,0,0.714,Baja
788,Pago,Medicina,2025-I,Lunes,14,0.054545454545454536,0.25,0.10000000000000003,Presencial,0,0.05084745762711865,1,0.015846357654246808,Bajo,0,0.438,Baja
789,Pago,Ingeniería,2025-II,Jueves,10,0.7272727272727272,0.875,0.45000000000000007,Presencial,0,0.15254237288135591,1,0.09692411266912312,Bajo,1,0.156,Alta
790,Matrícula,Arquitectura,2025-II,Martes,14,0.3181818181818181,0.125,0.5,Virtual,0,0.23728813559322032,1,0.15845633745719892,Medio,1,0.333,Alta
791,Constancia,Arquitectura,2025-I,Miércoles,11,0.1818181818181818,0.5,0.9500000000000002,Presencial,0,0.06779661016949153,1,0.08244594213075235,Bajo,0,0.8,Baja
792,Retiro,Ingeniería,2025-II,Viernes,18,0.6,0.75,0.8500000000000001,Presencial,0,0.14406779661016947,0,0.1468738010265023,Medio,1,0.289,Alta
793,Matrícula,Administración,2025-I,Martes,12,0.3909090909090909,0.375,0.10000000000000003,Virtual,0,0.16271186440677965,0,0.04929093159788329,Bajo,0,0.132,Baja
794,Pago,Arquitectura,2025-II,Martes,18,0.07272727272727272,0.625,0.15000000000000002,Presencial,0,0.026610169491525424,0,0.010467717299242067,Bajo,0,0.444,Baja
795,Constancia,Arquitectura,2025-I,Miércoles,14,0.9454545454545454,1.0,0.5,Presencial,0,0.17627118644067796,1,0.11936527700359781,Medio,1,0.132,Alta
796,Constancia,Administración,2025-II,Martes,18,0.7818181818181817,0.25,0.9500000000000002,Presencial,0,0.3898305084745763,0,0.41254823040560595,Alto,1,0.25,Alta
797,Constancia,Administración,2025-II,Martes,12,0.09090909090909091,1.0,0.5,Presencial,0,0.01694915254237288,0,0.017294174708083886,Bajo,0,0.75,Baja
798,Retiro,Arquitectura,2025-II,Viernes,8,0.47272727272727266,0.625,0.65,Presencial,0,0.13322033898305083,1,0.11098965534715033,Medio,0,0.29,Baja
799,Certificado,Arquitectura,2025-II,Jueves,11,0.03636363636363635,0.0,0.3500000000000001,Virtual,0,0.1016949152542373,1,0.05638523516168496,Bajo,1,0.857,Alta
800,Certificado,Educación,2025-II,Jueves,16,0.9909090909090909,0.0,0.45000000000000007,Virtual,0,0.9915254237288136,1,0.5985927218236703,Alto,1,0.118,Alta
801,Constancia,Administración,2025-II,Jueves,14,0.0,0.375,0.4,Virtual,0,0.01694915254237288,1,0.014398540600409734,Bajo,0,1.3,Baja
802,Homologación,Derecho,2025-I,Martes,14,0.34545454545454546,0.375,1.0,Presencial,0,0.14576271186440676,1,0.16931496536097698,Medio,0,0.521,Baja
803,Constancia,Ingeniería,2025-I,Jueves,11,0.32727272727272727,0.75,0.55,Presencial,1,0.0805084745762712,1,0.062176503377033274,Bajo,1,0.348,Alta
804,Matrícula,Ingeniería,2025-I,Martes,8,0.03636363636363635,0.0,0.65,Presencial,0,0.1016949152542373,1,0.08678939329226358,Bajo,1,1.286,Alta
805,Constancia,Administración,2025-I,Lunes,7,0.6636363636363636,0.375,0.8,Presencial,0,0.26440677966101694,0,0.24793143138433027,Alto,1,0.253,Alta
806,Pago,Ingeniería,2025-I,Miércoles,16,0.2727272727272727,0.125,0.050000000000000044,Presencial,1,0.2089830508474576,1,0.05348960105401081,Bajo,1,0.15,Alta
807,Pago,Derecho,2025-I,Viernes,17,0.1818181818181818,0.375,0.3500000000000001,Virtual,0,0.08474576271186442,0,0.047698332838662504,Bajo,0,0.4,Baja
808,Constancia,Educación,2025-II,Lunes,13,0.5454545454545454,0.125,0.7000000000000001,Virtual,0,0.3784745762711864,0,0.31650728613932344,Alto,1,0.271,Alta
